ID,dist,lat,lon
403109,4,37.547451,-122.290775
403110,4,37.81288,-121.993427
403111,4,37.812737,-121.993418
403112,4,37.812878,-121.993211
403113,4,37.654859,-122.100333
403114,4,37.654988,-122.100415
403115,4,37.798217,-122.216962
403116,4,37.79841,-122.216924
403117,4,37.798454,-122.217098
403118,4,37.468731,-121.907897
403119,4,37.468847,-121.907492
403120,4,37.865141,-122.037919
403121,4,37.86442,-122.037682
403122,4,37.800758,-122.227469
403123,4,37.800558,-122.227577
403124,4,37.862189,-122.034194
403125,4,37.862138,-122.034414
403126,4,37.75851,-121.964623
403127,4,37.805061,-122.234851
403128,4,37.805281,-122.234861
403129,4,37.805197,-122.234712
403130,4,37.575964,-122.319373
403131,4,37.753591,-122.403092
403132,4,37.7536,-122.402898
403133,4,37.809255,-122.244723
403134,4,37.809074,-122.246703
403135,4,37.87465,-122.045018
403136,4,37.874521,-122.044856
403137,4,37.874402,-122.045091
403138,4,37.491431,-122.219412
403139,4,37.491361,-122.219254
403141,4,37.821819,-121.993573
403142,4,37.645269,-122.094991
403143,4,37.645141,-122.095083
403144,4,37.646153,-122.094899
403145,4,37.927899,-122.060616
403146,4,37.91393,-122.066407
403147,4,37.942308,-122.059625
403148,4,37.942308,-122.059625
403149,4,37.617288,-122.074309
403150,4,37.918374,-122.063152
403151,4,37.91806,-122.063371
403152,4,37.925315,-122.060919
403153,4,37.896305,-122.071098
403154,4,37.896961,-122.071815
403155,4,37.897833,-122.085696
403156,4,37.831798,-122.004898
403157,4,37.831978,-122.004645
403158,4,38.144989,-122.110074
403159,4,38.145037,-122.10972
403160,4,38.145037,-122.10972
403161,4,38.144989,-122.110074
403162,4,37.68906,-122.108139
403163,4,37.68906,-122.108139
403164,4,37.690755,-122.130603
403165,4,37.69074,-122.091842
403166,4,37.690459,-122.090275
403167,4,37.823087,-121.994013
403168,4,37.823179,-121.993841
403169,4,37.464949,-121.905769
403170,4,37.630267,-122.083308
403171,4,38.024899,-122.112891
403172,4,38.024899,-122.11109
403173,4,37.61287,-122.396584
403174,4,37.610856,-122.394637
403175,4,37.622257,-122.400536
403176,4,37.625911,-122.401468
403177,4,37.625766,-122.401698
403178,4,37.704774,-121.929682
403179,4,37.721546,-121.943379
403180,4,37.72143,-121.943765
403181,4,37.062379,-122.004038
403182,4,37.060865,-122.004603
403183,4,37.061592,-122.004466
403184,4,37.061793,-122.004121
403185,4,37.424833,-121.916049
403186,4,37.424833,-121.916049
403187,4,37.430444,-121.917891
403188,4,37.430587,-121.917925
403189,4,37.852806,-122.029154
403190,4,37.852987,-122.02894
403191,4,37.852987,-122.02894
403192,4,37.688902,-122.106837
403193,4,37.688902,-122.106837
403194,4,37.451256,-121.922021
403195,4,37.451227,-121.922218
403196,4,37.458024,-121.923773
403197,4,37.4562,-121.923217
403198,4,37.450825,-121.921937
403199,4,37.450825,-121.923157
403200,4,37.450681,-121.923127
403205,4,37.490897,-122.217764
403206,4,37.490966,-122.217925
403207,4,37.490966,-122.217925
403209,4,37.490595,-122.217518
403211,4,37.961589,-122.509784
403212,4,37.961589,-122.509784
403213,4,37.961458,-122.509784
403214,4,38.043006,-122.127304
403218,4,37.690954,-122.073988
403219,4,37.690954,-122.073988
403220,4,37.690595,-122.071617
403221,4,37.691024,-122.071635
403222,4,37.690595,-122.071617
403223,4,37.690595,-122.071617
403224,4,37.349517,-121.91728
403225,4,37.349517,-121.91728
403226,4,37.514883,-121.940155
403227,4,37.701267,-121.864103
403228,4,37.701495,-121.864059
403229,4,37.70099,-121.838007
403230,4,37.701265,-121.838031
403231,4,37.70065,-121.797311
403232,4,37.700896,-121.797342
403233,4,37.699382,-121.786907
403234,4,37.699663,-121.786943
403235,4,37.433758,-121.888307
403236,4,37.433758,-121.888307
403237,4,37.433758,-121.888307
403238,4,37.440283,-121.890082
403239,4,37.440283,-121.890082
403240,4,37.440283,-121.890082
403241,4,37.446722,-121.891377
403242,4,37.446722,-121.891377
403243,4,37.446722,-121.891377
403244,4,37.449973,-121.892007
403245,4,37.450086,-121.892368
403246,4,37.471715,-121.909568
403247,4,37.471574,-121.909969
403248,4,37.487735,-121.916207
403249,4,37.487581,-121.91656
403250,4,37.489989,-121.917914
403251,4,37.489832,-121.918283
403252,4,37.494191,-121.921904
403253,4,37.494191,-121.921904
403254,4,37.494036,-121.921904
403255,4,37.494134,-121.921641
403256,4,37.494134,-121.921641
403257,4,37.494134,-121.921641
403258,4,37.598847,-122.374424
403259,4,37.598722,-122.37472
403260,4,37.571801,-122.314844
403261,4,37.571801,-122.314844
403262,4,37.571692,-122.314996
403263,4,37.349102,-121.917563
403264,4,37.349229,-121.917686
403265,4,37.349229,-121.917686
403266,4,37.95535,-122.5003
403267,4,38.007943,-122.209403
403270,4,38.602528,-122.866119
403271,4,38.683676,-122.880666
403272,4,38.014974,-122.269496
403273,4,38.01489,-122.269381
403274,4,38.023633,-122.261248
403275,4,38.023633,-122.261248
403276,4,38.029324,-122.255991
403277,4,38.045274,-122.238047
403278,4,38.045336,-122.23769
403279,4,37.827864,-122.267
403280,4,37.827864,-122.267
403286,4,37.579812,-122.323831
403287,4,37.584932,-122.329148
403288,4,37.586468,-122.331956
403289,4,37.58991,-122.363534
403290,4,37.589175,-122.359999
403291,4,37.590445,-122.36199
403292,4,37.590538,-122.36213
403293,4,37.590538,-122.36213
403294,4,37.590637,-122.36193
403295,4,37.590546,-122.364865
403296,4,37.822311,-122.324059
403298,4,37.822098,-122.323815
403300,4,37.690439,-121.920862
403303,4,38.290369,-122.694299
403305,4,38.044364,-122.239069
403306,4,38.044315,-122.239419
403311,4,37.491388,-122.218882
403312,4,37.991112,-122.529804
403313,4,37.991151,-122.529622
403314,4,37.984302,-122.523394
403315,4,37.984333,-122.523212
403316,4,37.978421,-122.520802
403317,4,37.9784,-122.52052
403318,4,37.453878,-122.28392
403319,4,37.45368,-122.284145
403320,4,37.556776,-122.38004
403321,4,37.556566,-122.380222
403322,4,37.597201,-122.420373
403323,4,37.596885,-122.420006
403324,4,37.596664,-122.420151
403325,4,37.660583,-122.464341
403326,4,37.661131,-122.465151
403327,4,37.659508,-122.46315
403328,4,37.659478,-122.463677
403329,4,37.270267,-121.947353
403330,4,37.555122,-121.916278
403331,4,37.555122,-121.916278
403332,4,37.555122,-121.916278
403333,4,37.562099,-121.905602
403334,4,37.562099,-121.905602
403335,4,37.57443,-121.885487
403336,4,37.57443,-121.885487
403337,4,37.57443,-121.885487
403338,4,37.575991,-121.881143
403339,4,37.580861,-121.875145
403340,4,37.580861,-121.875145
403341,4,37.581529,-121.874793
403342,4,37.581529,-121.874793
403343,4,37.581529,-121.874793
403344,4,37.640684,-121.891807
403345,4,37.640684,-121.891218
403346,4,37.640684,-121.891218
403347,4,37.655931,-121.906857
403348,4,37.655931,-121.906857
403349,4,37.655931,-121.906857
403350,4,37.690994,-121.922017
403351,4,37.690439,-121.922721
403352,4,37.690994,-121.922072
403353,4,37.801175,-122.426123
403354,4,37.801088,-122.426121
403355,4,37.801088,-122.426121
403356,4,37.801175,-122.426123
403357,4,37.801088,-122.426121
403358,4,37.799142,-122.424048
403359,4,37.799102,-122.424187
403360,4,37.796212,-122.423429
403361,4,37.796206,-122.423585
403364,4,38.290369,-122.694299
403370,4,37.2563,-121.955559
403371,4,37.638284,-122.440981
403372,4,37.638284,-122.440981
403373,4,37.644515,-122.448684
403374,4,37.644736,-122.448925
403375,4,37.662373,-122.465652
403376,4,37.662373,-122.465652
403377,4,37.675831,-122.470236
403378,4,37.675831,-122.470236
403379,4,37.702855,-122.472093
403380,4,37.702855,-122.472093
403382,4,37.956819,-122.501834
403390,4,37.700935,-121.803366
403391,4,37.700926,-121.802636
403392,4,37.700917,-121.800445
403393,4,37.700919,-121.801358
403394,4,37.700896,-121.797342
403395,4,37.700683,-121.802968
403396,4,37.700683,-121.802968
403397,4,37.700719,-121.806253
403398,4,37.700657,-121.800596
403399,4,37.700666,-121.801508
403400,4,37.328484,-121.870843
403401,4,37.328484,-121.870843
403402,4,37.32872,-121.870796
403403,4,37.327807,-121.874899
403404,4,37.327807,-121.874899
403405,4,37.32592,-121.883314
403406,4,37.32592,-121.883314
403407,4,37.324015,-121.890673
403408,4,37.323982,-121.89085
403409,4,37.324015,-121.890673
403410,4,37.32243,-121.89764
403411,4,37.32243,-121.89764
403412,4,37.32243,-121.89764
403413,4,37.314844,-121.913648
403414,4,37.314844,-121.913648
403415,4,37.314844,-121.913648
403416,4,37.314945,-121.913988
403417,4,37.316766,-121.921548
403418,4,37.316766,-121.921548
403419,4,37.316766,-121.921548
403420,4,37.996901,-121.755835
403425,4,38.42476,-121.886025
403426,4,38.424813,-121.886281
403429,4,37.836566,-122.296138
403430,4,37.835812,-122.295362
403445,4,37.976861,-122.318257
403453,4,38.297681,-122.033827
403454,4,38.296379,-122.033862
403455,4,38.296379,-122.033862
403456,4,37.316969,-121.924481
403458,4,38.033738,-122.251843
403459,4,38.033749,-122.252063
403460,4,38.042156,-122.242272
403461,4,38.042178,-122.242478
403465,4,36.986035,-122.024092
403471,4,37.06113,-122.004466
403475,4,37.061194,-122.004672
403524,4,37.703392,-121.508962
403525,4,37.703668,-121.508801
403710,4,37.494036,-121.921904
403719,4,37.494036,-121.921904
403744,4,36.943913,-121.502887
403745,4,36.943913,-121.502887
403901,4,37.675831,-122.470236
403902,4,37.702855,-122.472093
403903,4,37.702855,-122.472093
403904,4,37.638284,-122.440981
403905,4,37.638284,-122.440981
403906,4,37.644736,-122.448925
403907,4,37.644515,-122.448684
403908,4,37.662373,-122.465652
403909,4,37.662373,-122.465652
403910,4,37.675831,-122.470236
403946,4,38.023633,-122.261248
403976,4,37.249891,-121.959126
403979,4,37.249976,-121.959331
403981,4,37.249976,-121.959331
403982,4,37.2563,-121.955559
403984,4,37.897587,-122.094474
403985,4,37.8976,-122.09411
403986,4,37.896385,-122.074227
403987,4,37.896385,-122.074227
403998,4,37.846189,-122.298302
404002,4,38.136531,-122.221812
404017,4,37.344411,-121.902181
404028,4,37.344302,-121.902184
404245,4,37.565711,-122.388934
404246,4,37.590067,-122.413137
404247,4,37.554089,-122.378228
404248,4,37.576127,-122.400846
404249,4,37.52028,-122.354198
404250,4,37.620787,-122.426003
404252,4,37.685793,-122.471234
404253,4,37.544869,-122.36936
404254,4,37.60597,-122.427797
404255,4,37.657675,-122.460826
404260,4,37.565467,-122.389012
404261,4,37.589798,-122.413238
404262,4,37.553892,-122.378436
404263,4,37.575619,-122.401185
404264,4,37.520237,-122.354652
404265,4,37.620684,-122.426217
404266,4,37.643997,-122.447789
404268,4,37.685894,-122.47157
404269,4,37.544495,-122.370052
404270,4,37.605762,-122.428115
404276,4,37.695836,-122.044439
404277,4,37.700988,-122.027457
404278,4,37.698171,-121.954599
404279,4,37.699363,-121.929227
404280,4,37.697024,-122.105932
404281,4,37.703287,-122.002497
404282,4,37.698205,-121.978104
404283,4,37.690471,-122.08926
404285,4,37.747288,-122.150195
404286,4,37.732803,-122.139466
404291,4,37.696097,-122.044678
404292,4,37.701119,-122.025615
404293,4,37.698576,-121.952758
404294,4,37.697213,-122.105684
404295,4,37.700016,-121.927516
404296,4,37.7037,-122.000745
404297,4,37.698573,-121.977998
404298,4,37.693756,-122.05447
404301,4,37.747395,-122.149964
404302,4,37.732958,-122.139251
404305,4,37.527909,-121.945263
404319,4,37.564074,-121.902899
404324,4,37.574259,-121.885287
404325,4,37.605903,-121.872496
404329,4,37.528135,-121.945743
404339,4,37.564181,-121.903038
404340,4,37.57443,-121.885432
404341,4,37.605926,-121.872758
404342,4,37.622127,-121.88003
404350,4,38.020561,-121.954582
404353,4,38.016161,-121.887008
404354,4,38.018708,-121.942807
404355,4,38.018708,-121.942807
404356,4,38.01582,-122.182664
404358,4,38.020915,-121.954613
404360,4,38.01909,-121.942807
404361,4,38.01909,-121.942807
404363,4,37.277645,-121.945552
404364,4,37.308806,-121.940467
404365,4,37.141139,-121.98489
404366,4,37.21422,-121.98779
404367,4,37.222767,-121.980159
404368,4,37.239973,-121.967578
404369,4,37.204861,-121.991547
404370,4,37.296028,-121.939267
404372,4,37.308801,-121.940731
404373,4,37.2777,-121.94579
404374,4,37.214312,-121.987951
404375,4,37.222832,-121.980255
404376,4,37.239428,-121.968273
404377,4,37.204899,-121.991634
404378,4,37.249976,-121.959331
404380,4,37.89196,-122.128691
404381,4,37.851048,-122.222784
404382,4,37.851048,-122.222784
404383,4,37.848664,-122.234637
404384,4,37.843252,-122.254814
404385,4,37.85081,-122.223193
404386,4,37.843394,-122.255381
404387,4,37.846642,-122.247226
404388,4,38.098643,-122.229703
404390,4,38.116649,-122.230024
404391,4,38.247153,-122.074644
404392,4,37.979209,-122.317341
404395,4,37.777516,-122.402256
404396,4,37.773512,-122.406483
404397,4,37.965951,-122.322882
404400,4,37.822124,-122.323635
404401,4,38.052365,-122.2278
404402,4,38.023633,-122.261248
404403,4,38.023633,-122.261248
404405,4,37.977848,-122.317922
404407,4,38.052228,-122.228257
404408,4,38.098694,-122.22989
404409,4,38.116679,-122.230224
404410,4,38.12159,-122.230394
404411,4,38.124386,-122.229495
404412,4,38.247374,-122.074824
404413,4,38.248687,-122.071376
404414,4,37.96584,-122.323262
404415,4,37.821688,-122.327712
404416,4,37.822342,-122.323875
404417,4,37.773452,-122.406817
404418,4,37.777547,-122.402781
404428,4,37.241693,-121.770495
404429,4,37.364158,-122.062716
404430,4,37.241636,-121.767999
404431,4,37.240325,-121.782062
404432,4,37.24082,-121.778693
404433,4,37.344713,-122.059766
404434,4,37.265521,-121.98154
404435,4,37.326592,-122.050852
404436,4,37.380536,-122.067758
404437,4,37.398726,-122.069293
404438,4,37.241688,-121.772849
404439,4,37.241688,-121.772849
404440,4,37.344708,-122.059991
404441,4,37.364121,-122.06301
404442,4,37.241444,-121.769405
404443,4,37.241444,-121.769405
404444,4,37.265311,-121.981694
404445,4,37.326539,-122.051081
404446,4,37.380521,-122.068014
404447,4,37.398692,-122.069532
404448,4,37.241502,-121.772811
404449,4,37.241502,-121.772811
404451,4,37.272621,-121.862544
404452,4,37.284773,-121.867709
404453,4,37.309111,-121.882596
404454,4,37.338329,-121.898202
404461,4,37.309012,-121.882705
404462,4,37.272598,-121.862687
404463,4,37.338287,-121.898356
404507,4,37.72349,-122.40102
404508,4,37.758744,-122.40546
404510,4,37.249359,-121.781894
404511,4,37.390212,-121.992287
404512,4,37.378418,-121.949788
404513,4,37.245818,-121.775473
404515,4,37.229897,-121.747579
404516,4,37.563354,-122.305645
404517,4,37.382586,-121.965617
404519,4,37.26409,-121.800811
404520,4,37.689373,-122.390539
404521,4,37.382586,-121.965617
404522,4,37.400972,-122.041627
404523,4,37.406818,-122.062101
404524,4,37.448865,-122.122783
404528,4,37.710864,-122.395412
404529,4,37.453194,-122.12842
404531,4,37.491812,-122.219838
404532,4,37.49432,-122.225804
404533,4,37.46526,-122.148841
404534,4,37.472754,-122.161627
404535,4,37.26409,-121.800811
404536,4,37.382586,-121.965617
404539,4,37.368808,-121.908792
404541,4,37.723512,-122.401258
404542,4,37.249085,-121.782141
404543,4,37.39003,-121.992349
404544,4,37.378202,-121.949807
404545,4,37.241836,-121.769232
404546,4,37.241919,-121.76938
404547,4,37.245551,-121.775718
404548,4,37.245551,-121.775718
404549,4,37.229641,-121.747817
404550,4,37.263895,-121.80104
404551,4,37.395734,-122.013489
404552,4,37.406628,-122.062152
404553,4,37.395734,-122.013489
404554,4,37.401893,-122.041683
404555,4,37.406628,-122.062152
404558,4,37.453032,-122.128551
404559,4,37.465121,-122.148973
404560,4,37.472595,-122.161772
404561,4,37.445696,-122.119856
404562,4,37.563224,-122.305858
404563,4,37.446362,-122.120546
404564,4,37.448717,-122.123019
404565,4,37.395734,-122.013489
404566,4,37.445696,-122.119856
404567,4,37.368577,-121.908867
404569,4,37.710838,-122.395652
404572,4,37.486799,-122.200441
404573,4,37.49171,-122.220042
404574,4,37.494154,-122.225964
404575,4,37.689407,-122.390851
404583,4,37.74122,-121.513181
404585,4,37.406298,-122.011605
404586,4,37.406475,-122.011621
404594,4,37.698144,-122.471271
404595,4,37.373027,-122.144345
404596,4,37.486494,-122.298067
404597,4,37.334524,-122.025858
404598,4,37.415016,-122.209737
404599,4,37.424035,-122.228301
404600,4,37.438251,-122.246466
404601,4,37.444559,-122.269235
404602,4,37.456423,-122.28768
404603,4,37.334431,-122.042609
404604,4,37.498666,-122.316026
404605,4,37.38839,-122.156848
404607,4,37.406675,-122.189006
404608,4,37.469742,-122.293185
404610,4,37.319497,-121.901821
404611,4,37.334102,-122.077996
404612,4,37.363965,-122.123028
404613,4,37.509426,-122.342248
404614,4,37.35484,-122.111551
404616,4,37.316685,-121.972675
404617,4,37.711252,-122.454834
404618,4,37.719431,-122.448259
404620,4,37.698264,-122.471614
404621,4,37.4863,-122.298483
404622,4,37.318601,-121.991261
404623,4,37.334259,-122.025949
404624,4,37.414772,-122.209881
404625,4,37.423842,-122.228473
404626,4,37.438083,-122.246722
404627,4,37.444347,-122.269455
404628,4,37.456213,-122.287919
404629,4,37.334195,-122.042605
404630,4,37.498586,-122.316515
404631,4,37.388159,-122.156917
404632,4,37.39415,-122.176739
404633,4,37.406383,-122.189118
404634,4,37.36363,-122.123212
404635,4,37.469579,-122.29337
404637,4,37.316477,-121.972768
404638,4,37.333814,-122.078031
404639,4,37.319222,-121.901713
404640,4,37.333349,-122.050857
404641,4,37.649301,-122.452147
404642,4,37.509333,-122.342725
404643,4,37.354608,-122.111568
404646,4,37.37286,-122.144605
404647,4,37.711347,-122.455028
404648,4,37.719675,-122.448467
404649,4,37.62958,-122.426163
404650,4,37.633896,-122.416286
404651,4,37.630041,-122.426439
404652,4,37.634109,-122.416424
404653,4,37.761978,-122.1492
404654,4,37.71097,-122.126679
404655,4,37.699388,-122.108061
404656,4,37.775346,-122.16235
404661,4,37.701126,-121.848956
404662,4,37.775494,-122.16213
404663,4,37.762005,-122.148993
404664,4,37.711122,-122.126462
404665,4,37.699542,-122.107812
404668,4,37.737998,-122.265822
404669,4,37.827498,-122.282096
404671,4,38.005708,-122.082852
404672,4,37.499743,-121.927706
404673,4,37.588217,-121.870963
404674,4,37.42416,-121.883114
404675,4,37.441354,-121.889928
404676,4,37.347039,-121.841553
404677,4,37.363671,-121.843202
404678,4,37.374538,-121.852557
404679,4,37.389442,-121.868113
404680,4,37.406096,-121.877654
404681,4,37.457385,-121.89782
404682,4,37.345514,-121.843465
404683,4,37.888648,-122.057599
404684,4,37.932207,-122.060086
404685,4,37.59615,-121.872794
404686,4,37.642641,-121.886666
404687,4,38.005708,-122.082852
404688,4,38.008122,-122.085298
404689,4,38.01087,-122.088538
404690,4,38.014321,-122.091851
404692,4,38.074595,-122.1225
404694,4,37.895006,-122.069583
404695,4,37.926414,-122.060446
404696,4,37.932352,-122.060083
404698,4,37.622175,-121.879691
404699,4,37.652712,-121.897141
404701,4,37.667023,-121.909211
404702,4,37.682224,-121.915196
404703,4,37.926559,-122.060431
404704,4,37.932207,-122.060086
404705,4,37.895006,-122.069583
404706,4,37.926414,-122.060446
404707,4,37.932352,-122.060083
404708,4,38.01087,-122.088538
404709,4,38.074644,-122.122655
404710,4,37.499637,-121.928007
404711,4,37.588321,-121.871169
404712,4,37.424086,-121.883364
404713,4,37.441356,-121.890276
404714,4,37.347472,-121.841552
404715,4,37.363605,-121.843517
404716,4,37.374415,-121.852761
404717,4,37.389366,-121.868375
404718,4,37.40603,-121.877927
404719,4,37.457426,-121.898238
404720,4,37.345932,-121.843384
404721,4,38.010893,-122.088635
404722,4,37.596102,-121.873042
404724,4,37.682131,-121.915426
404725,4,37.695973,-121.92087
404726,4,37.926458,-122.060778
404727,4,38.005706,-122.083017
404728,4,38.007901,-122.08544
404729,4,38.010893,-122.088635
404730,4,38.01434,-122.091998
404733,4,37.652574,-121.897353
404734,4,37.666893,-121.909477
404735,4,37.642547,-121.886875
404736,4,38.007901,-122.08544
404745,4,38.089363,-122.233538
404746,4,37.802829,-122.286516
404748,4,37.348533,-121.918362
404749,4,37.475846,-121.932337
404752,4,37.487832,-121.942019
404753,4,37.364689,-121.902989
404757,4,37.348668,-121.918494
404758,4,37.475758,-121.932571
404759,4,37.365167,-121.901551
404761,4,37.802638,-122.286586
404764,4,37.816751,-122.270707
404863,4,37.775434,-122.424059
404873,4,38.018714,-121.939159
404877,4,38.019108,-121.939169
404883,4,37.814005,-122.359471
404884,4,37.815137,-122.355938
404885,4,37.816129,-122.352728
404886,4,37.814439,-122.357984
404887,4,37.816684,-122.351227
404888,4,37.817739,-122.34803
404889,4,37.818297,-122.346136
404890,4,37.819207,-122.343098
404891,4,37.817238,-122.349345
404892,4,37.819507,-122.34108
404893,4,37.819788,-122.33953
404894,4,37.820069,-122.337488
404895,4,37.820574,-122.334519
404896,4,37.813047,-122.36157
404897,4,37.820771,-122.332998
404898,4,37.821192,-122.330304
404899,4,37.821409,-122.32868
404905,4,37.816189,-122.352909
404906,4,37.816684,-122.351227
404907,4,37.817231,-122.349713
404908,4,37.817739,-122.34803
404909,4,37.81834,-122.346347
404910,4,37.819207,-122.343098
404911,4,37.819575,-122.34132
404912,4,37.819788,-122.33953
404913,4,37.820135,-122.337741
404914,4,37.820574,-122.334519
404915,4,37.82083,-122.333266
404916,4,37.821241,-122.330579
404917,4,37.82149,-122.328967
404918,4,37.812318,-122.362743
404919,4,37.812723,-122.362231
404920,4,37.813382,-122.361274
404921,4,37.814005,-122.359471
404922,4,37.814597,-122.357787
404923,4,37.815028,-122.356274
405024,4,37.905897,-122.31891
405029,4,37.900628,-122.314601
405030,4,37.90599,-122.31874
405034,4,37.900654,-122.314366
405046,4,37.995123,-122.067914
405047,4,37.995123,-122.067914
405050,4,38.007911,-122.032413
405140,4,38.080244,-122.546266
405141,4,38.076333,-122.54237
405149,4,38.078947,-122.545253
405150,4,38.081498,-122.547963
405248,4,38.081799,-122.547922
405259,4,38.076339,-122.542659
405269,4,38.023366,-121.969126
405270,4,38.001327,-122.051026
405271,4,38.022046,-121.962176
405273,4,38.001602,-122.05117
405274,4,38.023694,-121.969427
405275,4,38.022409,-121.962645
405276,4,38.022898,-121.965504
405279,4,37.235009,-121.97043
405281,4,37.235056,-121.970625
405323,4,37.507076,-122.338323
405324,4,37.507109,-122.338144
405356,4,37.507265,-122.338394
405357,4,37.507295,-122.338218
405367,4,38.085672,-122.552052
405368,4,38.090439,-122.557074
405369,4,38.090765,-122.557424
405371,4,38.119079,-122.565146
405372,4,38.10325,-122.56161
405373,4,38.10438,-122.561855
405374,4,38.106734,-122.562684
405375,4,38.106734,-122.562684
405376,4,38.115365,-122.564594
405377,4,38.116364,-122.56475
405384,4,38.119079,-122.565146
405385,4,38.094103,-122.560474
405386,4,38.094103,-122.560474
405389,4,38.085479,-122.552218
405390,4,38.090475,-122.55751
405391,4,38.090587,-122.557627
405394,4,38.11891,-122.565434
405395,4,38.104329,-122.562181
405396,4,38.104065,-122.562106
405397,4,38.106916,-122.563062
405398,4,38.106641,-122.562964
405399,4,38.116211,-122.565038
405404,4,38.116211,-122.565038
405405,4,38.093999,-122.560733
405406,4,38.093999,-122.560733
405407,4,38.119052,-122.565455
405420,4,37.997906,-122.038529
405421,4,37.997771,-122.03856
405425,4,37.32287,-121.897219
405426,4,37.335685,-121.858776
405428,4,37.335596,-121.858919
405432,4,37.32146,-121.899432
405433,4,37.32146,-121.899432
405444,4,37.993908,-122.072062
405450,4,37.830413,-122.293447
405451,4,37.830413,-122.293447
405529,4,37.670645,-122.391877
405569,4,37.303458,-121.878143
405572,4,36.989426,-122.020006
405573,4,36.98669,-122.024383
405575,4,36.989141,-122.019205
405580,4,38.007616,-122.032205
405581,4,37.988465,-121.762546
405583,4,37.993908,-122.072062
405585,4,38.007911,-122.032413
405586,4,37.140242,-121.984686
405589,4,37.849265,-122.298899
405590,4,37.835812,-122.295362
405602,4,37.846565,-122.29861
405613,4,37.262704,-121.858539
405617,4,37.262704,-121.858539
405619,4,37.284665,-121.867896
405623,4,37.522208,-122.332116
405644,4,37.520707,-122.332273
405673,4,37.486916,-122.200187
405679,4,37.490966,-122.217925
405692,4,37.741421,-121.513193
405694,4,37.69074,-122.091842
405696,4,37.690459,-122.090275
405698,4,37.690459,-122.090275
405701,4,37.316969,-121.924481
405706,4,37.700905,-121.772818
405712,4,37.798454,-122.217098
405714,4,38.049993,-122.130365
405731,4,37.323131,-121.940555
405735,4,37.683774,-122.127702
405742,4,37.990366,-121.758604
405743,4,37.989522,-121.756139
405746,4,37.990594,-121.758554
405747,4,37.989734,-121.75625
405754,4,37.948086,-122.325699
405763,4,37.947988,-122.325855
405780,4,37.303359,-121.878248
405825,4,37.636753,-122.403907
405826,4,37.562137,-122.304345
405827,4,37.562468,-122.304701
405828,4,37.562468,-122.304701
405831,4,37.638242,-122.40464
405832,4,37.637973,-122.404502
405833,4,37.638108,-122.404571
405834,4,37.6302,-122.402415
405835,4,37.630055,-122.402399
405836,4,37.62991,-122.402382
405837,4,37.629765,-122.402365
405838,4,37.703738,-122.393821
405839,4,37.704449,-122.393981
405840,4,37.70317,-122.39369
405841,4,37.67668,-122.388491
405843,4,37.656031,-122.406484
405844,4,37.656031,-122.406484
405845,4,37.570051,-122.31293
405846,4,37.646963,-122.406317
405847,4,37.569941,-122.312812
405848,4,37.570051,-122.31293
405849,4,37.570273,-122.313166
405852,4,37.554068,-122.296596
405853,4,37.553608,-122.29615
405856,4,37.550934,-122.293693
405857,4,37.552458,-122.295073
405859,4,37.553723,-122.296261
405862,4,37.634102,-122.402969
405863,4,37.609399,-122.390732
405864,4,37.676961,-122.388411
405865,4,37.63711,-122.404362
405867,4,37.70635,-122.394704
405868,4,37.707922,-122.395018
405869,4,37.639697,-122.405624
405870,4,37.703641,-122.394116
405871,4,37.634606,-122.403377
405872,4,37.633443,-122.403124
405873,4,37.633295,-122.403101
405876,4,37.57004,-122.313214
405877,4,37.57004,-122.313214
405878,4,37.569821,-122.312976
405879,4,37.57004,-122.313214
405880,4,37.633739,-122.403169
405883,4,37.692112,-122.391471
405884,4,37.690118,-122.391016
405885,4,37.508175,-122.249762
405886,4,37.551089,-122.29411
405887,4,37.629602,-122.402642
405888,4,37.522583,-122.266044
405889,4,37.521724,-122.265071
405890,4,37.552477,-122.295405
405891,4,37.504821,-122.246025
405892,4,37.508175,-122.249762
405893,4,37.629746,-122.402661
405894,4,37.629602,-122.402642
405900,4,37.676428,-122.388762
405920,4,37.895006,-122.069583
405924,4,37.996163,-122.071701
405925,4,37.998414,-122.074462
405929,4,37.996216,-122.07202
405930,4,37.995542,-122.074722
405931,4,37.995282,-122.071163
405954,4,38.220082,-122.133174
406032,4,37.646215,-122.406517
406033,4,37.646069,-122.406506
406049,4,37.644233,-122.447517
406056,4,38.018499,-121.9875
406057,4,38.023506,-121.974637
406063,4,38.018917,-121.987574
406064,4,38.023842,-121.974729
406065,4,38.016016,-122.182669
406115,4,37.627408,-122.123036
406129,4,37.629005,-122.118895
406151,4,37.290532,-121.80987
406159,4,37.290532,-121.80987
406173,4,37.657619,-122.46132
406201,4,37.487695,-121.942198
406287,4,38.246398,-122.626642
406288,4,38.246227,-122.626353
406289,4,38.248482,-122.630637
406290,4,38.246398,-122.626642
406296,4,37.652884,-122.406867
406297,4,37.646673,-122.406289
406302,4,38.246274,-122.62679
406303,4,38.247376,-122.628888
406304,4,38.246274,-122.62679
406305,4,38.248385,-122.630829
406311,4,37.649704,-122.4068
406327,4,37.701171,-121.921149
406334,4,37.699354,-121.925632
406335,4,37.697834,-121.924523
406464,4,37.704028,-121.929641
406551,4,38.268679,-122.665638
406553,4,38.285021,-122.68666
406554,4,38.302089,-122.70673
406555,4,38.302089,-122.70673
406556,4,38.316269,-122.714775
